appkey,published,review_title,review_content,review_score,date,product_title,product_url,display_name,email,md_customer_country,rating
N/A,TRUE, Seems to help with pain , Seems to help with pain and inflammation. Very helpful ,,2020-05-31 03:00:00 UTC,Product 500mg Medterra Pain Cream 1.7oz,https://yotpo.com/go/3c0EgJYV,Kathryn W.,,US,5.0 star rating
N/A,TRUE, I use them for sleep , I use them for sleep and my sleep time has shown some improvement. ,,2020-06-18 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Walter W.,,US,3.0 star rating
N/A,TRUE, Very tastie , Very tastie ,,2020-06-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Chris C.,,US,3.0 star rating
N/A,TRUE," If you live in Arizona, "," If you live in Arizona, this is not a product to order in the warm months. However, the company was very kind to send me more since the first package was mostly liquid. Unfortunately, the replacement package was to so I just tossed them. ",,2020-06-11 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Nikki B.,,US,3.0 star rating
N/A,TRUE, They taste good but I , They taste good but I really don‚Äôt think they are doing anything for me ,,2020-06-09 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Lori,,US,3.0 star rating
N/A,TRUE, They taste good but I , They taste good but I really don’t think they are doing anything for me ,,2020-06-09 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Lori,,US,3.0 star rating
N/A,TRUE, I have a sense of , I have a sense of much calm after I took the Calm Tropical. ,,2020-07-05 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Montez M.,,US,2.0 star rating
N/A,TRUE, Tasty but does nothing. , Tasty but does nothing. ,,2020-06-23 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Amanda P.,,US,2.0 star rating
N/A,TRUE," 2 bags , zero effect, nada "," Maybe I'm immune but these were a waste of money for me. They taste good, I should have bought a bag of regular gummies. Full spectrum seems to work the best for me. ",,2020-06-02 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Bt D.,,US,2.0 star rating
N/A,TRUE," 2 bags , zero effect, nada "," Maybe I'm immune but these were a waste of money for me. They taste good, I should have bought a bag of regular gummies. Full spectrum seems to work the best for me. ",,2020-06-02 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Bt D.,,US,2.0 star rating
N/A,TRUE," They taste good, unfortunately I "," They taste good, unfortunately I didn't feel a thing. 2 bags ",,2020-05-30 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Bt D.,,US,2.0 star rating
N/A,TRUE, good product. , good product. ,,2019-10-06 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Roy B.,,US,5.0 star rating
N/A,TRUE, I used it used for , I used it used for a couple of months now and it seems to be working pretty good for me. ,,2019-10-06 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Maria M.,,US,5.0 star rating
N/A,TRUE, Excellent product , Excellent product ,,2019-10-06 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Bruce S.,,US,5.0 star rating
N/A,TRUE, 💜💜💜 , 💜💜💜 ,,2019-10-06 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Jennifer M.,,US,5.0 star rating
N/A,TRUE," I do like this product, "," I do like this product, but it smells a bit medicinal. It works fast which it more important and lasts for several hours. ",,2019-10-05 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Dawn P.,,US,5.0 star rating
N/A,TRUE, Works , Works ,,2019-10-04 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Ronald E.,,US,5.0 star rating
N/A,TRUE, My husband swears by , My husband swears by this cream- we are never without it! ,,2019-10-04 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Rebecca B.,,US,5.0 star rating
N/A,TRUE, Wow! , Very cool feeling and the applied area seemed to feel overall much better. ,,2019-10-04 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Thomas,,US,5.0 star rating
N/A,TRUE, Wow! , Very cool feeling and the applied area seemed to feel overall much better. ,,2019-10-04 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Thomas,,US,5.0 star rating
N/A,TRUE, I have tried a lot , I have tried a lot of CBD creams but Medterra’s CBD cooling cream is the best yet. I came across it in my arthritis magazine and decided to order it and I am so glad that I did. ,,2019-10-03 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,S S.,,US,5.0 star rating
N/A,TRUE, Very Calming ," I like CBD tinctures, but thought I would give these a try and wow are they effective. I took two and I felt really relaxed. The second time I took them I only took one before a stressful call I had to make and I think that was better for me. These work. ",,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Jazz,,US,5.0 star rating
N/A,TRUE," Taste great, and they work well! "," I have been a fan of Medterra for about a year now, and I was eagerly awaiting a gummy product. Finally, they delivered and I have to say the results are quite pleasing. Good taste and texture, and an easy way to take the edge off a bit. ",,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Ryan M.,,US,5.0 star rating
N/A,TRUE, These are incredible! , When my kids are at full speed these help bring both my wife and I back down :) ,,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Mike,,US,5.0 star rating
N/A,TRUE," Taste great, and they work well! "," I have been a fan of Medterra for about a year now, and I was eagerly awaiting a gummy product. Finally, they delivered and I have to say the results are quite pleasing. Good taste and texture, and an easy way to take the edge off a bit. ",,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Ryan M.,,US,5.0 star rating
N/A,TRUE, Very Calming ," I like CBD tinctures, but thought I would give these a try and wow are they effective. I took two and I felt really relaxed. The second time I took them I only took one before a stressful call I had to make and I think that was better for me. These work. ",,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Jazz,,US,5.0 star rating
N/A,TRUE, These are incredible! , When my kids are at full speed these help bring both my wife and I back down :) ,,2020-05-12 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Mike,,US,5.0 star rating
N/A,TRUE, My favorite gummy so far!! ," With the stress of working from home and COVID, I bought this gummy to help with anxiety during the day. The first day I took two gummies and it almost instantly got rid of my stress/anxiety. This is going to be something I will be buying every month!! ",,2020-05-08 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Natasha,,US,5.0 star rating
N/A,TRUE, Favorite way to end my day , Life has been a stressful lately (I am sure the same is true for most people!) These taste great and help me transition from work to family time. ,,2020-05-08 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Jay,,US,5.0 star rating
N/A,TRUE, Favorite way to end my day , Life has been a stressful lately (I am sure the same is true for most people!) These taste great and help me transition from work to family time. ,,2020-05-08 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Jay,,US,5.0 star rating
N/A,TRUE, My favorite gummy so far!! ," With the stress of working from home and COVID, I bought this gummy to help with anxiety during the day. The first day I took two gummies and it almost instantly got rid of my stress/anxiety. This is going to be something I will be buying every month!! ",,2020-05-08 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Natasha,,US,5.0 star rating
N/A,TRUE, Work very well but don't , Work very well but don't like the aftertaste ,,2020-06-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Jenny B.,,US,4.0 star rating
N/A,TRUE, They help with the 3000mg. , They help with the 3000mg. CBD oil ,,2020-06-05 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,James P.,,US,4.0 star rating
N/A,TRUE, Ordering was easy. Communication was , Ordering was easy. Communication was good. Delivery was fast. The gummies taste good and relax one to the point of wanting to take a nap. I take one a half hour before bed time. Sleep better than I have in a while. For me best for night time use. ,,2020-06-04 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,John E.,,US,4.0 star rating
N/A,TRUE, Very slick , Very slick ,,2020-05-28 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Cornelius B.,,US,4.0 star rating
N/A,TRUE, Great for the End of the Day , I'm not a huge fan of melatonin so I decided to try these gummies out before bed. Generally I'm up tossing and turning because of my restless mind. Thankfully these gummies helped calmed me down! I took two before going to bed and rested like a baby. Would definitely recommend if you are having similar issues! ,,2020-05-07 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Tina,,US,4.0 star rating
N/A,TRUE, Great for the End of the Day , I'm not a huge fan of melatonin so I decided to try these gummies out before bed. Generally I'm up tossing and turning because of my restless mind. Thankfully these gummies helped calmed me down! I took two before going to bed and rested like a baby. Would definitely recommend if you are having similar issues! ,,2020-05-07 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Tina,,US,4.0 star rating
N/A,TRUE, Don’t like texture , Don’t like texture ,,2020-09-30 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Lynda B.,,US,3.0 star rating
N/A,TRUE, Too sticky. Otherwise great , Too sticky. Otherwise great ,,2020-09-14 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Kristy B.,,US,3.0 star rating
N/A,TRUE, Didn't help much maybe I , Didn't help much maybe I need something a little bit stronger ,,2020-09-07 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Pamela M.,,US,3.0 star rating
N/A,TRUE, I don't really notice them , I don't really notice them doing anything for me. ,,2020-07-01 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Michelle S.,,US,3.0 star rating
N/A,TRUE, These gummies are ridiculous! I ," These gummies are ridiculous! I have never had CBD gummies, but I noticed the benefit right away! I’m now interested in trying some of these other products to get through these crazy times!! ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Ryan S.,,US,5.0 star rating
N/A,TRUE, Wow these gummies really do , Wow these gummies really do the trick! The flavor is amazing and the texture is just what you'd expect from a high quality gummy! ,,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Wendy,,US,5.0 star rating
N/A,TRUE," These gummies are sooo tasty, "," These gummies are sooo tasty, and very effective! ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Test,,US,5.0 star rating
N/A,TRUE, These gummies are ridiculous! I ," These gummies are ridiculous! I have never had CBD gummies, but I noticed the benefit right away! I‚Äôm now interested in trying some of these other products to get through these crazy times!! ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Ryan S.,,US,5.0 star rating
N/A,TRUE, These gummies taste amazing and , These gummies taste amazing and are a great way to take CBD daily. It's nice to have both options. When I don't want to take the tincture I eat the gummies. Great product! ,,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Connor,,US,5.0 star rating
N/A,TRUE, Great natural flavor! May melt ," Great natural flavor! May melt a little bit in heat, so be careful.. but i love them and they help me calm down to sleep :) ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Aaron,,US,5.0 star rating
N/A,TRUE," Amazing product, must have!!! "," LOVE these gummies, great for winding down after a long and stressful day at work!!! ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Shaniqua,,US,5.0 star rating
N/A,TRUE, Effective , These are definitely great to have around after a long day of work to help unwind and spend some quality time with my pups. Been waiting for the gummy and the company delivered. The flavor is nice and subtle. ,,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Alex,,US,5.0 star rating
N/A,TRUE," Amazing product, must have!!! "," LOVE these gummies, great for winding down after a long and stressful day at work!!! ",,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Shaniqua,,US,5.0 star rating
N/A,TRUE, Effective , These are definitely great to have around after a long day of work to help unwind and spend some quality time with my pups. Been waiting for the gummy and the company delivered. The flavor is nice and subtle. ,,2020-05-13 03:00:00 UTC,Product Medterra Keep Calm Tropical Punch Gummy 30 Count,https://yotpo.com/go/sNg7l68y,Alex,,US,5.0 star rating
N/A,TRUE, I actually ordered the 2000mg , I actually ordered the 2000mg and this is a re-order. I want to compare this to my previous purchase of 3000mg CBD. I am hoping that some of my recent improvements (although small.... I'll take it) are related to using this product! So far so good. ,,2020-09-04 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Dianna L.,,US,5.0 star rating
N/A,TRUE, It was great , It was great ,,2020-09-01 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Doug D.,,US,5.0 star rating
N/A,TRUE," Love this product, it's working "," Love this product, it's working great for me. ",,2020-08-30 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Johnny N.,,US,5.0 star rating
N/A,TRUE, THIS PRODUCT IS GREAT ITS , THIS PRODUCT IS GREAT ITS HELPS ,,2020-08-30 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Ronald P.,,US,5.0 star rating
N/A,TRUE, I love Medterras CBD oils. ," I love Medterras CBD oils. I wish this came without flavoring though, I prefer mine plain. ",,2020-08-30 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Barb E.,,US,5.0 star rating
N/A,TRUE, This is my first experience , This is my first experience with CBG. At the 1:1 ration it it is a very effective addition to CBD for mental clarity. Will definitely be ordering again. ,,2020-08-29 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Lori M.,,US,5.0 star rating
N/A,TRUE," I have bought one bottle, "," I have bought one bottle, using it now, and ordered another and it's on it's way to me. I honestly think I have found the CBD oil that works best for me. I don't want to run out of it for sure. I am a very happy customer!! Thank you for such a GREAT produ ",,2020-08-29 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Rita R.,,US,5.0 star rating
N/A,TRUE, Really loving this product. Absolutely , Really loving this product. Absolutely felt clearer from day one since Ive started taking this. ,,2020-08-25 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Audrey G.,,US,5.0 star rating
N/A,TRUE, Good results. , Good results. ,,2020-08-16 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Cynthia T.,,US,5.0 star rating
N/A,TRUE, so far so good. , so far so good. ,,2020-08-16 03:00:00 UTC,Product Medterra 1000mg 1:1 Ratio CBG+CBD Citrus Tincture,https://yotpo.com/go/xdICey64,Eugene P.,,US,5.0 star rating
N/A,TRUE, I think it‚Äôs starting to , I think it‚Äôs starting to work. I feel a difference. I‚Äôm going to reorder the stronger oil ,,2019-09-26 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Michael D.,,US,3.0 star rating
N/A,TRUE, I think it’s starting to , I think it’s starting to work. I feel a difference. I’m going to reorder the stronger oil ,,2019-09-26 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Michael D.,,US,3.0 star rating
N/A,TRUE, Worked well but efficacy tapered off ," I purchased this product for use on my lower back.  When I first started using this product, probably for the first 3-5 weeks of Daily or e/o day use, it worked incredibly!  The cooling is intense and provides instant soothing. The smell is strong but I like it; menthol and other herbs. I was really happy with this.  After the first several weeks I have noticed that I feel absolutely no cooling effects at all anymore when used on my back, as if the skin here has developed a tolerance to the cooling. I do still get the cooling effect when applied to other areas not previously exposed to the cream, so I don‚Äôt believe the product has been compromised in any way.  But I‚Äôm pretty disappointed to not feel the cooling anymore, as this was the most intense part.  I‚Äôll admit it seems less effective without the cooling.  I am going to refrain from use on my back for a couple weeks to see if the cooling effect returns. ",,2019-08-24 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Joleena,,US,3.0 star rating
N/A,TRUE, smells awful ," It works great, but it smells awful, like sweaty feet! ",,2019-08-24 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Kc,,US,3.0 star rating
N/A,TRUE, smells awful ," It works great, but it smells awful, like sweaty feet! ",,2019-08-24 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Kc,,US,3.0 star rating
N/A,TRUE, The smell is too overwhelming ," The smell is too overwhelming for me, other than that it's a great product. ",,2020-07-05 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Sarah J.,,US,2.0 star rating
N/A,TRUE, There is another branch of , There is another branch of choice I use that last hours longer. Free hand sanitizer was a nice gift with purchase it is better on my skin than other brands I have tried. ,,2020-05-16 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Jeremiah J.,,US,2.0 star rating
N/A,TRUE, Its an ok topical. , Its an ok topical. Nothing significant ,,2020-04-04 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,John S.,,US,2.0 star rating
N/A,TRUE," Sorry, but it is no "," Sorry, but it is no better than much cheaper hemp creams. ",,2020-02-24 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Samuel M.,,US,2.0 star rating
N/A,TRUE, It’s good but the roll , It’s good but the roll on is great! ,,2020-02-03 03:00:00 UTC,Product CBD Topical Cooling Cream - 750mg,https://yotpo.com/go/82Wc9Fcz,Ralph G.,,US,2.0 star rating
N/A,TRUE, Our 12-year old lab mix , Our 12-year old lab mix is a pup again! ,,2020-05-30 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Mark R.,,US,5.0 star rating
N/A,TRUE, Our dogs receive a few ," Our dogs receive a few d oops every morning with their breakfast. We've noticed a beneficial difference, will reorder for sure! ",,2020-05-29 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Evelyn O.,,US,5.0 star rating
N/A,TRUE, I’ve tried several other brands ," I’ve tried several other brands of CBD oil for my cat, all of which I mixed into wet food and he refused to eat it. So I figured I’d give Medterra a shot before finally giving up and going back to the vet. Well I’m happy to say my 12 year old cat is back to playing and acting just like a kitten and happily eats his wet food every morning now! ",,2020-05-27 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Brittni W.,,US,5.0 star rating
N/A,TRUE, I‚Äôve tried several other brands ," I‚Äôve tried several other brands of CBD oil for my cat, all of which I mixed into wet food and he refused to eat it. So I figured I‚Äôd give Medterra a shot before finally giving up and going back to the vet. Well I‚Äôm happy to say my 12 year old cat is back to playing and acting just like a kitten and happily eats his wet food every morning now! ",,2020-05-27 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Brittni W.,,US,5.0 star rating
N/A,TRUE, I love this product my , I love this product my cat is less stressed & a much happier cat . ,,2020-05-23 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,June R.,,US,5.0 star rating
N/A,TRUE, Good product. Prompt delivery. Thanks. , Good product. Prompt delivery. Thanks. ,,2020-05-18 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Eloise V.,,US,5.0 star rating
N/A,TRUE, 👍🏻👍🏻 , 👍🏻👍🏻 ,,2020-05-01 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Eric O.,,US,5.0 star rating
N/A,TRUE, Great company! ," I received the CBD tincture for my 14-year-old dog two days ago. The shipping was extremely fast and they even included a free hand sanitizer, which of course is awesome right now. We have tried hemp oil in the past that I purchased at my local health store, but didn't have great results. Based on the reviews and quality of this product I'm very hopeful. ",,2020-04-11 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Megan,,US,5.0 star rating
N/A,TRUE, Great company! ," I received the CBD tincture for my 14-year-old dog two days ago. The shipping was extremely fast and they even included a free hand sanitizer, which of course is awesome right now. We have tried hemp oil in the past that I purchased at my local health store, but didn't have great results. Based on the reviews and quality of this product I'm very hopeful. ",,2020-04-11 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Megan,,US,5.0 star rating
N/A,TRUE, My 11yr old lab is , My 11yr old lab is responding wonderful and more active. ,,2020-04-03 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Patricia T.,,US,5.0 star rating
N/A,TRUE, First time I have tried , First time I have tried this product. Helped my 14 year old dog. ,,2020-03-31 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Kandi T.,,US,5.0 star rating
N/A,TRUE, This product is so easy , This product is so easy to give to my old girl and she loves it. This product keeps her moving. Thank you so much Medterra. ,,2020-03-30 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Catherine P.,,US,5.0 star rating
N/A,TRUE, Best CBD products for pets , Best CBD products for pets ,,2020-03-25 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Mary R.,,US,5.0 star rating
N/A,TRUE," Pure, effective ingredients. "," Pure, effective ingredients. ",,2020-02-29 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Lisa S.,,US,5.0 star rating
N/A,TRUE, Extremely satisfied! , Extremely satisfied! ,,2020-02-29 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Jack B.,,US,5.0 star rating
N/A,TRUE, great my dog moved around , great my dog moved around alot better ,,2020-02-29 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Ada M.,,US,5.0 star rating
N/A,TRUE, My Sophie is 13yrs and , My Sophie is 13yrs and she is much more active than she use to be. ,,2020-02-28 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Lisa U.,,US,5.0 star rating
N/A,TRUE, My lab , My lab seems much more comfortable with CBD ,,2019-11-08 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Janet P.,,US,5.0 star rating
N/A,TRUE, I have been using in , I have been using in on my 11.5 yr old bulldog. It really has been helping her. I definitely will be continuing to use this as part of her daily routine. ,,2019-10-31 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Nikki B.,,US,5.0 star rating
N/A,TRUE, No more red paws! ," I was using the little peanut butter treats to help with my pup but when Medterra was out one month, I tried the tincture. Works great! I bought the unflavored because my pure bred Bichon Frise is a bit, shall we say particular. He takes it with no problem, and it has been working as well as the treats. My pup does miss the little bone treats, so I may have to get more of those next month. So far, all the Medterra products I have used work great. ",,2019-10-20 03:00:00 UTC,Product MedOil Pet Unflavored 150mg,https://yotpo.com/go/j9M0tNK1,Janora W.,,US,5.0 star rating
N/A,TRUE, Glad I found something that , Glad I found something that really works for me. Thanks MedTerra ,,2019-09-28 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Jamie R.,,US,5.0 star rating
N/A,TRUE," Amazing product, customer service, and "," Amazing product, customer service, and fast shipping. Before taking the CBD MedOil Sleeping Pills, I had a hard time turning my mind off, falling asleep and staying asleep. Now I am out for the whole night, and if I do wake up, I can get back to sleep within minutes. ",,2019-09-28 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Dobba L.,,US,5.0 star rating
N/A,TRUE, They work great , They work great ,,2019-09-27 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,John K.,,US,5.0 star rating
N/A,TRUE, Love them!!! , Love them!!! ,,2019-09-27 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Traci V.,,US,5.0 star rating
N/A,TRUE, If you have a hard ," If you have a hard time falling asleep, you need this product. Will help you fall asleep in a short amount of time... ",,2019-09-26 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Alana T.,,US,5.0 star rating
N/A,TRUE, These CBD melatonin pills really ," These CBD melatonin pills really help me sleep. They don‚Äôt taste very good because you let them dissolve under your tongue, but it‚Äôs tolerable. It takes me about a half hour and then I feel relaxed and sleepy and the quality of my sleep has improved. ",,2019-09-25 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Carrie W.,,US,5.0 star rating
N/A,TRUE, Sleeping very soundly now! , Sleeping very soundly now! ,,2019-09-25 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Jackie D.,,US,5.0 star rating
N/A,TRUE, These CBD melatonin pills really ," These CBD melatonin pills really help me sleep. They don’t taste very good because you let them dissolve under your tongue, but it’s tolerable. It takes me about a half hour and then I feel relaxed and sleepy and the quality of my sleep has improved. ",,2019-09-25 03:00:00 UTC,Product CBD MedOil Sleeping Pills,https://yotpo.com/go/gZmfETrS,Carrie W.,,US,5.0 star rating
